Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
9/22/23,FINRA / Nasdaq TRF Carteret (DQ),1256427502,737113460,1981430516,3974971478,57173018286,48549610719,95371707557,2.01094E+11,8938825,2481182,8817959,20237966
9/22/23,MIAX Pearl (H),60475922,66543397,69575679,196594998,1590457669,3183191094,2424228968,7197877730,607871,257167,437171,1302209
9/22/23,EDGA Equities (J),66491535,42969174,57248151,166708860,1954164075,1863353756,2220573352,6038091182,816375,211354,619371,1647100
9/22/23,EDGX Equities (K),140640094,98083838,289378210,528102142,4652694828,6279757942,11227478396,22159931165,1388202,484780,1673794,3546776
9/22/23,LTSE (L),11686,33312,21837,66835,1143412.29,3051970.2,1059201.33,5254583.82,69,37,52,158
9/22/23,NYSE Chicago (M),8352578,14516931,10546599,33416108,624748581.9,1771683770,1825272173,4221704525,59034,5186,48202,112422
9/22/23,NYSE (N),876676402,44969143,68226197,989871742,42909427137,3687616544,3583765500,50180809180,3036239,190007,543827,3770073
9/22/23,NYSE Arca (P),157421864,315793013,379114343,852329220,7013389714,22104578702,12855365029,41973333445,1926257,1255530,2509135,5690922
9/22/23,NASDAQ (Q),387562335,186961568,906627219,1481151122,17972434499,17772729290,52255750501,88000914290,5549330,1155572,6981842,13686744
9/22/23,Members Exchange (U),104192032,46138129,130238377,280568538,3569214643,2976414286,5343159625,11888788554,1270122,277527,1107957,2655606
9/22/23,Investors Exchange (V),103188746,29382632,80343051,212914429,5350902403,1874493803,4560245715,11785641920,1444279,167272,1068917,2680468
9/22/23,NASDAQ PSX (X),11169253,10838302,14309370,36316925,547675531.9,1149002525,880184573.1,2576862630,226015,67864,197422,491301
9/22/23,BYX Equities (Y),28928351,25125982,33444933,87499266,859383623.5,1458014979,1163326217,3480724819,300924,103232,263885,668041
9/22/23,BZX Equities (Z),140928890,101271662,195161409,437361961,6245209290,7972996997,9813761839,24031968126,1996936,536997,1776403,4310336
9/21/23,NYSE American (A),8498416,13909676,6163278,28571370,337333909.2,642441874.4,374614384.5,1354390168,111382,56997,79639,248018
9/21/23,NASDAQ BX (B),14854680,10655247,16930560,42440487,772108142.2,722898680.4,1085084687,2580091509,280071,57983,264695,602749
9/21/23,NYSE National (C),18858240,10728314,15618822,45205376,615347340.8,467155680,564518169.6,1647021190,337966,69537,236885,644388
9/21/23,FINRA / Nasdaq TRF Chicago (DB),4459645,2644919,9871211,16975775,183957967.2,96636089.17,674383140.4,954977196.8,23126,8385,45255,76766
9/21/23,FINRA / NYSE TRF (DN),45826550,36319180,190375822,272521552,1336405372,1498523875,3838669424,6673598671,290463,126557,444386,861406
9/21/23,FINRA / Nasdaq TRF Carteret (DQ),1422690413,822427054,2318680622,4563798089,65835408069,47379248735,1.04902E+11,2.18117E+11,9997115,3039208,9779956,22816279
9/21/23,MIAX Pearl (H),67503426,77802568,80399305,225705299,1676227108,3869507441,2567915797,8113650346,625969,302255,454406,1382630
9/21/23,EDGA Equities (J),69327976,53555593,68751099,191634668,2010335583,2250302718,2638847369,6899485671,878634,272100,725606,1876340
9/21/23,EDGX Equities (K),163497091,127746883,312214797,603458771,5538867115,7402785535,13489462419,26431115069,1632005,637114,1973620,4242739
9/21/23,LTSE (L),10311,23878,39553,73742,887350.93,2190090.16,1963708.74,5041149.83,121,205,122,448
9/21/23,NYSE Chicago (M),14909156,9812516,17298047,42019719,1023931664,2045849784,2336186658,5405968106,73005,5090,61946,140041
9/21/23,NYSE (N),854739350,54746797,77357268,986843415,43395883761,4393480688,4216846238,52006210688,3331012,215574,625518,4172104
9/21/23,NYSE Arca (P),170040058,368349567,443807430,982197055,7791687464,23828036854,16842340814,48462065132,2182162,1498325,2959758,6640245
9/21/23,NASDAQ (Q),432825357,214931163,1035899920,1683656440,20821177948,18717077455,63865640160,1.03404E+11,6170253,1352192,8138097,15660542
9/21/23,Members Exchange (U),115251768,58704902,152537109,326493779,4093612091,3563951200,6508617187,14166180478,1412367,332942,1269815,3015124
9/21/23,Investors Exchange (V),116806802,31872032,93144461,241823295,6534070140,2267409606,6034134764,14835614510,1643063,206492,1223213,3072768
9/21/23,NASDAQ PSX (X),12009587,12924754,16609563,41543904,613889183.6,1179407535,1179246226,2972542945,252961,74597,243243,570801
9/21/23,BYX Equities (Y),32155614,30473153,39661981,102290748,990124842.7,1811231651,1404227964,4205584458,334894,130705,306634,772233
9/21/23,BZX Equities (Z),158071178,119552032,231505627,509128837,7137439090,8827659685,11485748505,27450847279,2260614,639747,2076283,4976644
9/20/23,NYSE American (A),7593256,12556692,6143992,26293940,282156461.8,424565666.9,308703862.4,1015425991,93897,50931,67662,212490
9/20/23,NASDAQ BX (B),12970164,6995494,15513029,35478687,607255963.1,486082746.9,758401062.5,1851739772,233583,42559,204427,480569
9/20/23,NYSE National (C),17693469,8296560,15848496,41838525,564832491.2,346884083.5,503610361.5,1415326936,296174,54405,208577,559156
9/20/23,FINRA / Nasdaq TRF Chicago (DB),3656494,1870563,9221619,14748676,137212261.2,84794963.4,549101558.1,771108782.7,17083,5764,38644,61491
9/20/23,FINRA / NYSE TRF (DN),44615156,27004700,200744765,272364621,1254289608,1027273160,3789923972,6071486739,264906,94578,395961,755445
9/20/23,FINRA / Nasdaq TRF Carteret (DQ),1297587639,617188451,2224200060,4138976150,57679366695,36957463846,91205950732,1.85843E+11,8624524,2054461,8469391,19148376
9/20/23,MIAX Pearl (H),66829676,67977810,62017979,196825465,1645748074,2951801522,1852568456,6450118052,588845,240631,411417,1240893
9/20/23,EDGA Equities (J),65508185,38798492,64972609,169279286,1843580312,1664208589,2422261125,5930050027,792285,201289,655131,1648705
9/20/23,EDGX Equities (K),149711257,105717102,327058794,582487153,4787880350,6100924560,11306226566,22195031475,1414455,500566,1696117,3611138
9/20/23,LTSE (L),23611,44396,41586,109593,1530947.95,3969117.28,4915872.03,10415937.26,24,11,207,242
9/20/23,NYSE Chicago (M),12921253,13696360,15349462,41967075,938433900.6,2390027590,2158520492,5486981982,78055,5192,66715,149962
9/20/23,NYSE (N),767662873,47264550,73553415,888480838,37043457579,3727335214,3296402526,44067195318,2938281,186158,541400,3665839
9/20/23,NYSE Arca (P),158558381,282858734,469808656,911225771,6823389738,19325304035,12568834081,38717527855,1915873,1190605,2621902,5728380
9/20/23,NASDAQ (Q),383951535,179686107,918153880,1481791522,17668451538,15753450108,49371173885,82793075532,5654967,1144372,7088966,13888305
9/20/23,Members Exchange (U),104444858,45388790,148675621,298509269,3523207334,2690032482,5292010269,11505250086,1231983,269209,1083870,2585062
9/20/23,Investors Exchange (V),97723537,24621857,76307892,198653286,5015716380,1629799989,4134065343,10779581712,1408590,154907,1038676,2602173
9/20/23,NASDAQ PSX (X),10728305,9276666,14315704,34320675,502089500.6,898735214.2,825630155.6,2226454870,206687,56988,186121,449796
9/20/23,BYX Equities (Y),26642657,20259341,38227826,85129824,725112650.7,1163978148,1020589169,2909679967,278219,94043,257056,629318
9/20/23,BZX Equities (Z),136142295,97012642,240345128,473500065,5697976498,7206039013,9027779885,21931795396,1892737,533262,1755345,4181344
9/19/23,NYSE American (A),8338243,14939476,6038986,29316705,308211600.8,394403963,264001018.5,966616582.3,107718,51708,77335,236761
9/19/23,NASDAQ BX (B),14849510,6806730,15792548,37448788,606563045.1,436500647.5,644523562.1,1687587255,235919,41103,199971,476993
9/19/23,NYSE National (C),19513673,7577412,16260231,43351316,536942642,318629514.7,410413861.4,1265986018,317826,50821,223101,591748
9/19/23,FINRA / Nasdaq TRF Chicago (DB),3851943,1847717,9515739,15215399,127517217.1,65627731.34,561579575.3,754724523.8,18462,5793,41201,65456
9/19/23,FINRA / NYSE TRF (DN),55903829,28434391,181983412,266321632,1398668076,1090395101,3560175722,6049238898,283049,100812,412278,796139
9/19/23,FINRA / Nasdaq TRF Carteret (DQ),1388925946,614424038,2049410906,4052760890,58113842776,33769760494,86212620098,1.78096E+11,8980706,2132299,8765293,19878298
9/19/23,MIAX Pearl (H),63331173,55142916,53554072,172028161,1573191741,2445508485,1680775836,5699476063,591295,206142,392182,1189619
9/19/23,EDGA Equities (J),68327603,32067071,64162668,164557342,1855919836,1432472698,1901211079,5189603613,816058,169954,663816,1649828
9/19/23,EDGX Equities (K),154459395,90324979,290159737,534944111,4595828837,4941115186,9721117575,19258061598,1385647,430135,1621658,3437440
9/19/23,LTSE (L),4663,23000,69828,97491,605943.4,193150,5004443.64,5803537.04,64,4,148,216
9/19/23,NYSE Chicago (M),25976542,14445017,18032193,58453752,1098442347,2259758201,2339104811,5697305359,61562,4559,51543,117664
9/19/23,NYSE (N),896491591,37456680,69284851,1003233122,43292193702,2760465205,2970617053,49023275959,2887976,151566,534615,3574157
9/19/23,NYSE Arca (P),172586719,251003805,402126727,825717251,7335270132,15364689783,11509738246,34209698161,1959565,1023067,2596742,5579374
9/19/23,NASDAQ (Q),387002626,146944363,956423332,1490370321,17176952592,12647369695,47634884104,77459206391,5663588,943365,7035675,13642628
9/19/23,Members Exchange (U),112802888,40492174,137408007,290703069,3777069790,2179164068,4696651352,10652885210,1257753,226142,1098470,2582365
9/19/23,Investors Exchange (V),106833169,22789743,80811894,210434806,5233587659,1483033248,4055424619,10772045526,1454778,146982,1075749,2677509
9/19/23,NASDAQ PSX (X),10799205,8262306,12589527,31651038,461732501.6,751295600,670794496.1,1883822598,207239,47483,187199,441921
9/19/23,BYX Equities (Y),34903204,20347959,38971752,94222915,792390882,1168228124,833106826.6,2793725833,303872,88109,264874,656855
9/19/23,BZX Equities (Z),147163141,81187146,190824292,419174579,5842714650,5498979483,7897444232,19239138365,1956751,441643,1760017,4158411
9/18/23,NYSE American (A),7132198,15188207,5956337,28276742,273299353.8,406829179.9,263874104.3,944002638,101331,51960,78514,231805
9/18/23,NASDAQ BX (B),11596359,5797259,15214943,32608561,565600285.6,348556526.9,689630104.2,1603786917,219416,37506,205815,462737
9/18/23,NYSE National (C),14741790,6601106,16044154,37387050,459105064.2,274813925.1,392571252.6,1126490242,280204,48088,220010,548302
9/18/23,FINRA / Nasdaq TRF Chicago (DB),3071634,1925091,10459182,15455907,118516200.9,65534483.04,607658604.8,791709288.7,17746,5702,44500,67948
9/18/23,FINRA / NYSE TRF (DN),45518437,35323321,202515598,283357356,1331678612,1146558937,3510897602,5989135151,280190,95078,443968,819236
9/18/23,FINRA / Nasdaq TRF Carteret (DQ),1203483395,605113908,2294782672,4103379975,56283718672,31926982451,87984956240,1.76196E+11,8861580,2209588,9251085,20322253
9/18/23,MIAX Pearl (H),52602333,51277321,56892775,160772429,1374778301,2076024654,1649863757,5100666711,538780,181172,386564,1106516
9/18/23,EDGA Equities (J),55597634,28065903,59721942,143385479,1710073238,1201629962,1952111748,4863814948,748102,153788,654015,1555905
9/18/23,EDGX Equities (K),136554363,80811568,311080639,528446570,4450452547,4215598990,9659300299,18325351837,1383454,407801,1696972,3488227
9/18/23,LTSE (L),5578,1300,62623,69501,675063.43,119150,887896.86,1682110.29,84,3,101,188
9/18/23,NYSE Chicago (M),14525510,12918699,22231728,49675937,1031129172,1222438886,2773089504,5026657562,60839,3779,54718,119336
9/18/23,NYSE (N),858950730,32618300,72114726,963683756,42133645784,2256280373,2883687102,47273613259,2869474,133821,535266,3538561
9/18/23,NYSE Arca (P),137679218,233216788,439691514,810587520,5993985161,13943351316,12276354478,32213690955,1821827,965500,2740210,5527537
9/18/23,NASDAQ (Q),346432623,136906357,1018466892,1501805872,16167719212,10968429279,50022368721,77158517212,5583873,884947,7395977,13864797
9/18/23,Members Exchange (U),101471942,38143489,138381550,277996981,3349361073,1985274500,4542951482,9877587055,1309628,217314,1207468,2734410
9/18/23,Investors Exchange (V),91676776,21729433,80306917,193713126,4736730539,1340896767,4053366854,10130994159,1426881,143992,1113285,2684158
9/18/23,NASDAQ PSX (X),9455537,6934773,13307374,29697684,453957559.5,551943956.4,666715762.9,1672617279,191628,42884,181704,416216
9/18/23,BYX Equities (Y),27001956,19229498,38994833,85226287,709111028.7,929446458.2,908711451.4,2547268938,271812,86096,264442,622350
9/18/23,BZX Equities (Z),131398434,72826209,206784287,411008930,5707536881,4809999813,8100594074,18618130768,1956638,412561,1870640,4239839
9/15/23,NYSE American (A),8678321,75649246,7953567,92281134,329558715.6,888164971.6,365250229.4,1582973917,118798,65908,89498,274204
9/15/23,NASDAQ BX (B),15793938,9084511,19486880,44365329,806225045.6,701898213.2,1030029252,2538152511,286868,54330,259483,600681
9/15/23,NYSE National (C),23902764,9445505,22355047,55703316,833670387,386532728,597093281.8,1817296397,414135,62733,295596,772464
9/15/23,FINRA / Nasdaq TRF Chicago (DB),3334841,2283034,11002928,16620803,143650582,94943368.51,623012165.5,861606116,18113,7582,48900,74595
9/15/23,FINRA / NYSE TRF (DN),44314748,34497885,242793658,321606291,1499864387,1459797608,5300812280,8260474276,301200,117556,477825,896581
9/15/23,FINRA / Nasdaq TRF Carteret (DQ),2262891055,766547041,3314778301,6344216397,1.04275E+11,49957114339,1.33853E+11,2.88085E+11,10742677,2516050,10559847,23818574
9/15/23,MIAX Pearl (H),64085883,67249229,65037705,196372817,1935256289,3091625486,2271537235,7298419010,697590,242969,493692,1434251
9/15/23,EDGA Equities (J),73843731,40985729,79276682,194106142,2311216644,2305167147,2790653070,7407036860,962680,222591,814868,2000139
9/15/23,EDGX Equities (K),168882644,107474727,369048017,645405388,5820737149,6437456340,12552774347,24810967837,1746196,543914,2026161,4316271
9/15/23,LTSE (L),43693,14507,69651,127851,6536341.47,731159.48,8504002.65,15771503.6,34,8,183,225
9/15/23,NYSE Chicago (M),25219875,23089268,30223624,78532767,1750246050,2711450651,5422430550,9884127251,69695,4898,57861,132454
9/15/23,NYSE (N),3438078437,45625212,89527213,3573230862,1.69137E+11,3729629038,4068347450,1.76935E+11,3578559,198107,704342,4481008
9/15/23,NYSE Arca (P),192541948,323305401,536278333,1052125682,8742017350,23166670883,16817944125,48726632358,2468049,1350240,3203864,7022153
9/15/23,NASDAQ (Q),472544986,191620948,3124952434,3789118368,22983321561,17498002958,1.56426E+11,1.96907E+11,7071087,1218044,8977259,17266390
9/15/23,Members Exchange (U),128079504,46141074,165031641,339252219,4582361771,2891369264,6362907093,13836638127,1738678,294277,1511009,3543964
9/15/23,Investors Exchange (V),123399504,28537787,103538897,255476188,6571120317,2205406103,5528869631,14305396051,1930195,184882,1486875,3601952
9/15/23,NASDAQ PSX (X),21713532,10186598,22216116,54116246,1175211790,906511032.4,1300630630,3382353452,437394,63505,347612,848511
9/15/23,BYX Equities (Y),39515976,28190212,52654364,120360552,1065453944,1847687019,1298004564,4211145527,391902,125324,344673,861899
9/15/23,BZX Equities (Z),186553983,107976103,267617892,562147978,8561939806,8160579288,12573340184,29295859277,2523982,594311,2333505,5451798
9/14/23,NYSE American (A),7877633,15944522,6251403,30073558,306199161,464201728.5,307220543.2,1077621433,107061,56444,80139,243644
9/14/23,NASDAQ BX (B),14591074,8009684,17058369,39659127,690107714.3,512839905.5,871734232.5,2074681852,259995,46798,237662,544455
9/14/23,NYSE National (C),21971971,9002006,18529827,49503804,683739447.7,382276378.5,567458856.1,1633474682,376622,59180,272217,708019
9/14/23,FINRA / Nasdaq TRF Chicago (DB),3629634,1742347,9169519,14541500,154155658.9,81303481.17,514839418.8,750298559,19506,6199,43014,68719
9/14/23,FINRA / NYSE TRF (DN),48157829,32571966,176667028,257396823,1446016349,1319013750,3841916197,6606946296,284216,95861,439735,819812
9/14/23,FINRA / Nasdaq TRF Carteret (DQ),1386846094,700786686,2221643319,4309276099,63994529571,40674748059,96932479504,2.01602E+11,9657030,2138727,9536396,21332153
9/14/23,MIAX Pearl (H),60430069,58085337,56252676,174768082,1752441314,2625771543,1801401740,6179614597,664459,205582,425774,1295815
9/14/23,EDGA Equities (J),68189791,34772045,66902439,169864275,2068299302,1594956298,2316261814,5979517414,880216,180804,755354,1816374
9/14/23,EDGX Equities (K),165160045,95696924,292093058,552950027,5767016791,5575222945,11530652763,22872892499,1630545,450132,1884957,3965634
9/14/23,LTSE (L),50869,1300,91790,143959,928991.59,53849,2895924.52,3878765.11,113,4,128,245
9/14/23,NYSE Chicago (M),24107670,14020360,19523382,57651412,1447336171,2398662339,2890199655,6736198165,57946,3939,50481,112366
9/14/23,NYSE (N),918375877,39225456,74086268,1031687601,47241132867,2968217455,3527168680,53736519002,3143988,162456,616680,3923124
9/14/23,NYSE Arca (P),169179034,270919596,417381575,857480205,7408251465,17945488410,15032680557,40386420432,2131795,1112649,2925228,6169672
9/14/23,NASDAQ (Q),407341703,165861578,1037916887,1611120168,19730805642,14600092988,58251235187,92582133817,6220900,1042005,7918854,15181759
9/14/23,Members Exchange (U),114161892,41796969,139700283,295659144,3978822081,2352216991,5125524019,11456563091,1473784,236273,1270387,2980444
